COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,DateTime,
111,0,436,4585.128205,4129.230769,3874.358974,4345.641026,4468.205128,4400.512821,4320,4504.102564,4568.717949,4090.769231,4309.230769,4030.25641,3993.846154,4214.358974,1664,1690,18.227,18.15622902,0,0,0,0,2/8/15 6:13
112,0,388,4584.615385,4126.153846,3878.461538,4340.512821,4455.384615,4397.435897,4320.512821,4490.25641,4558.461538,4085.641026,4308.205128,4036.923077,4001.025641,4197.948718,1663,1692,18.234,18.15622902,0,0,0,0,2/8/15 6:13
113,0,463,4585.641026,4132.307692,3883.076923,4338.974359,4453.333333,4389.74359,4319.487179,4485.641026,4554.358974,4076.923077,4318.461538,4045.128205,4011.794872,4205.128205,1664,1691,18.242,18.15622902,0,0,0,0,2/8/15 6:13
114,0,437,4596.410256,4143.076923,3898.974359,4352.820513,4459.487179,4386.666667,4317.948718,4488.205128,4556.923077,4078.461538,4321.025641,4054.871795,4014.871795,4212.820513,1664,1691,18.25,18.15622902,0,0,0,0,2/8/15 6:13
115,0,436,4607.179487,4143.076923,3911.794872,4360,4447.692308,4390.769231,4315.897436,4488.717949,4558.461538,4088.205128,4313.333333,4064.615385,4015.897436,4225.128205,1664,1691,18.258,18.15622902,0,0,0,0,2/8/15 6:13
116,0,388,4613.846154,4143.589744,3916.410256,4353.333333,4444.102564,4395.384615,4312.820513,4488.205128,4555.897436,4092.307692,4316.923077,4069.230769,4019.487179,4246.666667,1665,1691,18.267,18.15622902,0,0,0,0,2/8/15 6:13
117,0,463,4625.128205,4158.974359,3926.153846,4355.384615,4461.025641,4393.846154,4311.282051,4483.076923,4552.820513,4092.307692,4327.692308,4068.717949,4022.564103,4254.871795,1665,1690,18.274,18.15622902,0,0,0,0,2/8/15 6:13
118,0,437,4639.487179,4173.846154,3926.153846,4366.153846,4464.615385,4388.205128,4311.282051,4478.461538,4552.307692,4090.769231,4330.25641,4066.666667,4025.128205,4264.615385,1665,1691,18.282,18.15622902,0,0,0,0,2/8/15 6:13
119,0,436,4627.692308,4166.666667,3923.076923,4365.128205,4453.846154,4383.589744,4313.333333,4484.615385,4554.358974,4084.102564,4321.538462,4067.692308,4021.025641,4274.358974,1666,1689,18.289,18.28133583,0,0,0,0,2/8/15 6:13
120,0,388,4607.179487,4151.282051,3928.717949,4351.794872,4452.307692,4381.025641,4317.435897,4489.74359,4556.923077,4083.589744,4315.384615,4068.717949,4011.794872,4256.923077,1665,1689,18.297,18.28133583,0,0,0,0,2/8/15 6:13
121,0,463,4621.538462,4156.410256,3920.512821,4344.102564,4458.461538,4378.461538,4318.974359,4487.692308,4557.948718,4094.871795,4317.435897,4062.564103,4010.769231,4230.769231,1665,1689,18.305,18.28133583,0,0,0,0,2/8/15 6:13
122,0,437,4638.461538,4167.179487,3906.153846,4354.871795,4465.641026,4385.128205,4315.384615,4487.692308,4557.435897,4091.794872,4317.948718,4057.435897,4014.358974,4225.641026,1664,1689,18.313,18.28133583,0,0,0,0,2/8/15 6:13
123,0,436,4630.25641,4161.538462,3910.769231,4366.666667,4466.153846,4396.410256,4311.794872,4490.25641,4560.512821,4078.974359,4311.282051,4054.358974,4008.717949,4243.076923,1664,1691,18.321,18.28133583,0,0,0,0,2/8/15 6:13
124,0,388,4628.205128,4160.512821,3914.358974,4361.538462,4455.897436,4395.897436,4312.820513,4489.230769,4567.692308,4083.589744,4309.230769,4045.641026,4002.051282,4257.435897,1664,1690,18.329,18.28133583,0,0,0,0,2/8/15 6:13
125,0,463,4630.769231,4167.692308,3906.153846,4355.384615,4460,4391.282051,4314.358974,4489.230769,4569.230769,4094.358974,4313.333333,4046.153846,4005.641026,4227.692308,1664,1692,18.336,18.28133583,0,0,0,0,2/8/15 6:13
126,0,437,4623.589744,4158.461538,3920.512821,4358.461538,4468.717949,4395.897436,4313.333333,4489.74359,4561.025641,4089.230769,4313.846154,4060.512821,4006.153846,4208.205128,1664,1692,18.343,18.28133583,0,0,0,0,2/8/15 6:13
127,0,436,4625.128205,4146.153846,3936.410256,4357.948718,4464.102564,4397.948718,4311.794872,4487.179487,4550.769231,4083.589744,4312.307692,4065.641026,4002.051282,4243.589744,1664,1692,18.351,18.28133583,0,0,0,0,2/8/15 6:13
128,0,388,4640.512821,4152.820513,3917.948718,4353.333333,4468.205128,4393.846154,4312.307692,4487.179487,4552.820513,4080.512821,4308.205128,4058.461538,4001.538462,4257.948718,1664,1693,18.359,18.28133583,0,0,0,0,2/8/15 6:13
0,0,403,4653.846154,4155.897436,3905.128205,4354.358974,4482.051282,4396.410256,4313.333333,4491.794872,4563.076923,4076.923077,4306.153846,4056.923077,4003.589744,4246.666667,1664,1692,18.367,18.28133583,0,0,0,0,2/8/15 6:13
1,0,430,4658.974359,4154.358974,3918.461538,4357.435897,4477.435897,4396.923077,4312.820513,4493.333333,4562.564103,4084.102564,4310.769231,4059.487179,4006.153846,4276.410256,1664,1691,18.374,18.28133583,0,0,0,0,2/8/15 6:13
2,0,423,4650.769231,4165.641026,3916.923077,4361.025641,4472.820513,4386.666667,4312.820513,4489.230769,4551.794872,4094.358974,4312.307692,4064.615385,4006.666667,4292.307692,1664,1690,18.382,18.28133583,0,0,0,0,2/8/15 6:13
3,0,496,4639.487179,4170.769231,3909.74359,4365.128205,4477.435897,4375.897436,4312.820513,4486.666667,4551.794872,4092.307692,4310.25641,4068.205128,4004.102564,4256.410256,1664,1691,18.39,18.28133583,0,0,0,0,2/8/15 6:13
4,0,479,4637.435897,4162.051282,3925.128205,4366.153846,4480.512821,4381.538462,4312.820513,4489.74359,4564.615385,4089.74359,4309.230769,4068.205128,4006.153846,4241.538462,1665,1690,18.399,18.28133583,0,0,0,0,2/8/15 6:13
5,0,454,4635.384615,4155.897436,3927.179487,4359.487179,4488.205128,4400.512821,4312.820513,4493.333333,4570.769231,4096.410256,4308.205128,4066.153846,4005.128205,4253.846154,1663,1692,18.407,18.28133583,0,0,0,0,2/8/15 6:13
6,0,454,4621.025641,4155.384615,3911.794872,4351.282051,4482.564103,4406.666667,4312.820513,4493.846154,4567.692308,4096.410256,4305.128205,4062.051282,3992.307692,4242.051282,1664,1692,18.416,18.40644264,0,0,0,0,2/8/15 6:13
7,0,0,4591.282051,4150.769231,3912.307692,4348.717949,4453.846154,4389.230769,4312.820513,4491.794872,4564.615385,4089.74359,4297.948718,4055.897436,3980.512821,4211.282051,1664,1693,18.422,18.40644264,0,0,0,0,2/8/15 6:13
8,0,408,4584.102564,4148.717949,3907.179487,4348.205128,4442.051282,4378.461538,4312.820513,4493.846154,4570.769231,4090.769231,4291.282051,4047.179487,3977.435897,4191.794872,1664,1693,18.429,18.40644264,0,0,0,0,2/8/15 6:13
9,0,426,4605.128205,4151.794872,3892.820513,4351.794872,4457.948718,4390.769231,4312.820513,4495.384615,4569.74359,4093.846154,4293.846154,4044.102564,3972.820513,4197.948718,1663,1694,18.437,18.40644264,0,0,0,0,2/8/15 6:13
10,0,436,4611.794872,4150.25641,3902.564103,4357.435897,4489.230769,4405.641026,4312.820513,4490.25641,4554.871795,4098.461538,4293.333333,4052.307692,3970.25641,4198.974359,1664,1694,18.445,18.40644264,0,0,0,0,2/8/15 6:13
11,0,436,4603.589744,4146.153846,3914.358974,4350.769231,4513.333333,4402.564103,4312.820513,4485.128205,4554.358974,4101.538462,4283.076923,4062.564103,3973.846154,4189.74359,1664,1692,18.453,18.40644264,0,0,0,0,2/8/15 6:13
12,0,388,4590.25641,4137.948718,3911.282051,4337.948718,4486.153846,4388.205128,4312.820513,4487.179487,4568.205128,4100.512821,4283.589744,4062.564103,3970.769231,4191.282051,1663,1692,18.461,18.40644264,0,0,0,0,2/8/15 6:13
13,0,463,4582.564103,4133.333333,3906.666667,4343.589744,4449.230769,4388.717949,4312.307692,4488.205128,4571.282051,4098.461538,4294.871795,4057.948718,3966.153846,4196.923077,1664,1691,18.468,18.40644264,0,0,0,0,2/8/15 6:13
14,0,436,4594.871795,4138.461538,3902.051282,4358.974359,4477.435897,4401.538462,4312.820513,4479.487179,4567.179487,4100.512821,4298.461538,4055.897436,3971.794872,4200.512821,1664,1690,18.476,18.40644264,0,0,0,0,2/8/15 6:13
15,0,436,4603.076923,4143.076923,3901.025641,4361.025641,4517.948718,4408.717949,4313.333333,4473.333333,4569.230769,4104.615385,4292.820513,4052.307692,3976.410256,4217.948718,1663,1689,18.484,18.40644264,0,0,0,0,2/8/15 6:13
16,0,0,4593.333333,4142.564103,3904.615385,4353.846154,4513.333333,4415.897436,4311.794872,4482.564103,4575.384615,4109.230769,4291.794872,4048.205128,3973.333333,4235.384615,1663,1691,18.493,18.40644264,0,0,0,0,2/8/15 6:13
17,0,0,4589.230769,4143.589744,3903.589744,4350.769231,4498.974359,4424.615385,4314.358974,4494.358974,4581.538462,4106.666667,4292.820513,4046.153846,3974.871795,4229.230769,1664,1690,18.501,18.40644264,0,0,0,0,2/8/15 6:13
18,0,0,4586.666667,4141.025641,3905.128205,4349.230769,4490.769231,4413.846154,4318.974359,4491.794872,4581.025641,4095.897436,4289.74359,4057.435897,3972.820513,4181.025641,1663,1691,18.508,18.40644264,0,0,0,0,2/8/15 6:13
19,0,0,4586.666667,4132.820513,3902.564103,4348.205128,4475.384615,4403.076923,4318.974359,4480.512821,4569.74359,4088.205128,4286.666667,4073.333333,3956.923077,4144.102564,1664,1691,18.516,18.40644264,0,0,0,0,2/8/15 6:13
20,0,0,4591.282051,4136.410256,3890.769231,4353.333333,4475.384615,4409.74359,4317.948718,4475.384615,4565.641026,4087.179487,4290.769231,4073.333333,3954.358974,4189.74359,1665,1690,18.523,18.40644264,0,0,0,0,2/8/15 6:13
21,0,0,4574.871795,4140.512821,3894.358974,4357.948718,4487.692308,4408.205128,4318.974359,4474.871795,4569.74359,4092.307692,4301.025641,4066.153846,3972.307692,4244.615385,1664,1691,18.531,18.40644264,0,0,0,0,2/8/15 6:13
22,0,0,4569.230769,4133.846154,3908.717949,4356.923077,4495.384615,4407.179487,4318.974359,4477.435897,4570.769231,4103.076923,4302.564103,4066.153846,3982.051282,4225.641026,1664,1690,18.539,18.53155136,0,0,0,0,2/8/15 6:13
23,0,0,4607.179487,4142.051282,3917.948718,4355.897436,4504.615385,4421.538462,4317.948718,4482.564103,4577.948718,4110.769231,4298.461538,4073.333333,3982.564103,4202.051282,1664,1690,18.546,18.53155136,0,0,0,0,2/8/15 6:13
24,0,0,4624.615385,4158.461538,3925.128205,4363.589744,4505.128205,4423.589744,4317.948718,4480.512821,4584.102564,4114.358974,4304.102564,4079.487179,3989.230769,4214.871795,1664,1689,18.564,18.53155136,0,0,0,0,2/8/15 6:13
25,0,0,4607.179487,4157.948718,3921.538462,4369.74359,4507.179487,4414.871795,4318.461538,4473.333333,4577.948718,4115.384615,4310.25641,4083.076923,3991.794872,4203.076923,1664,1690,18.565,18.53155136,0,0,0,0,2/8/15 6:13
26,0,0,4613.846154,4154.871795,3916.410256,4366.666667,4517.948718,4417.435897,4317.948718,4473.846154,4571.282051,4110.25641,4309.74359,4082.564103,3988.205128,4188.717949,1664,1690,18.571,18.56282806,0,0,0,0,2/8/15 6:13
27,0,0,4620.512821,4157.435897,3918.974359,4367.692308,4508.717949,4414.358974,4317.948718,4471.282051,4572.820513,4104.615385,4308.205128,4078.461538,3993.333333,4222.564103,1664,1691,18.58,18.56282806,0,0,0,0,2/8/15 6:13
28,0,0,4602.564103,4153.333333,3918.974359,4374.871795,4486.666667,4406.666667,4317.948718,4463.589744,4572.307692,4108.717949,4308.717949,4073.846154,3998.974359,4251.794872,1663,1690,18.586,18.56282806,0,0,0,0,2/8/15 6:13
29,0,0,4595.384615,4148.205128,3920,4370.769231,4484.615385,4407.179487,4318.461538,4467.692308,4570.769231,4112.307692,4310.25641,4070.769231,3998.974359,4243.076923,1663,1692,18.593,18.56282806,0,0,0,0,2/8/15 6:13
30,0,0,4602.564103,4149.230769,3926.666667,4359.487179,4492.820513,4404.615385,4317.948718,4476.923077,4575.897436,4105.128205,4311.282051,4078.461538,4000,4225.641026,1663,1692,18.601,18.56282806,0,0,0,0,2/8/15 6:13
31,0,0,4608.717949,4147.692308,3924.615385,4356.410256,4489.74359,4399.487179,4317.948718,4471.282051,4575.384615,4099.487179,4311.282051,4086.666667,4004.102564,4228.717949,1663,1691,18.609,18.56282806,0,0,0,0,2/8/15 6:13
32,0,0,4612.307692,4155.897436,3921.538462,4357.948718,4473.846154,4395.897436,4318.461538,4460.512821,4569.74359,4097.948718,4310.25641,4090.769231,4010.769231,4238.974359,1664,1691,18.617,18.56282806,0,0,0,0,2/8/15 6:13
33,0,0,4614.871795,4164.615385,3937.435897,4360.512821,4460,4387.692308,4317.435897,4460,4568.717949,4087.692308,4308.717949,4101.538462,4008.205128,4229.74359,1664,1693,18.625,18.56282806,0,0,0,0,2/8/15 6:13
34,0,0,4629.74359,4156.923077,3951.794872,4367.692308,4468.205128,4387.179487,4314.358974,4463.076923,4565.128205,4087.692308,4309.230769,4114.358974,4000.512821,4233.333333,1664,1691,18.633,18.56282806,0,0,0,0,2/8/15 6:13
35,0,0,4662.051282,4161.538462,3948.717949,4375.897436,4489.74359,4396.410256,4312.820513,4459.487179,4561.025641,4106.153846,4315.897436,4111.282051,4012.820513,4278.461538,1663,1691,18.64,18.56282806,0,0,0,0,2/8/15 6:13
36,0,0,4681.538462,4185.641026,3940.512821,4380.512821,4503.589744,4400,4314.358974,4456.410256,4563.076923,4114.871795,4324.102564,4106.666667,4032.307692,4316.410256,1664,1689,18.648,18.56282806,0,0,0,0,2/8/15 6:13
37,0,0,4679.487179,4192.820513,3943.076923,4383.076923,4510.25641,4398.461538,4316.923077,4459.487179,4569.74359,4105.641026,4327.179487,4117.435897,4031.794872,4304.102564,1662,1688,18.656,18.56282806,0,0,0,0,2/8/15 6:13
38,0,0,4678.461538,4184.615385,3947.179487,4380.512821,4497.435897,4400,4318.461538,4460.512821,4568.205128,4098.461538,4326.153846,4118.461538,4026.666667,4288.717949,1663,1687,18.665,18.65665817,0,0,0,0,2/8/15 6:13
39,0,0,4675.897436,4182.564103,3955.897436,4374.358974,4471.282051,4398.974359,4318.461538,4457.948718,4559.487179,4096.923077,4322.051282,4112.307692,4023.076923,4302.564103,1664,1688,18.674,18.65665817,0,0,0,0,2/8/15 6:13
40,0,0,4676.923077,4182.564103,3961.538462,4372.820513,4472.307692,4390.25641,4317.948718,4458.461538,4561.025641,4089.230769,4318.461538,4121.538462,4011.282051,4301.025641,1663,1692,18.681,18.65665817,0,0,0,0,2/8/15 6:13
41,0,0,4693.333333,4185.128205,3949.74359,4374.871795,4493.333333,4386.153846,4317.948718,4458.461538,4569.74359,4081.538462,4312.820513,4126.666667,4002.564103,4280.512821,1664,1691,18.689,18.65665817,0,0,0,0,2/8/15 6:13
42,0,0,4703.076923,4190.25641,3940.512821,4372.307692,4497.948718,4391.794872,4318.461538,4457.435897,4571.794872,4086.153846,4307.179487,4114.871795,4003.589744,4283.589744,1665,1690,18.697,18.65665817,0,0,0,0,2/8/15 6:13
43,0,0,4690.25641,4185.641026,3942.051282,4372.307692,4488.717949,4396.923077,4318.974359,4458.461538,4570.25641,4097.948718,4306.153846,4099.487179,4004.615385,4301.025641,1665,1689,18.703,18.65665817,0,0,0,0,2/8/15 6:13
44,0,0,4669.74359,4182.051282,3944.102564,4378.974359,4490.769231,4402.051282,4318.974359,4458.461538,4572.307692,4101.538462,4311.282051,4094.358974,4001.025641,4298.974359,1664,1690,18.712,18.65665817,0,0,0,0,2/8/15 6:13
45,0,0,4658.461538,4184.102564,3948.205128,4380,4504.615385,4403.076923,4318.974359,4451.282051,4571.794872,4105.641026,4314.358974,4096.923077,3992.820513,4283.589744,1664,1689,18.719,18.65665817,0,0,0,0,2/8/15 6:13
46,0,0,4660.512821,4183.589744,3948.717949,4381.025641,4518.461538,4404.102564,4318.974359,4442.564103,4568.717949,4118.974359,4308.717949,4093.333333,3988.717949,4273.333333,1664,1692,18.727,18.65665817,0,0,0,0,2/8/15 6:13
47,0,0,4666.153846,4186.153846,3942.051282,4389.74359,4520.512821,4419.487179,4318.974359,4443.076923,4568.717949,4128.717949,4299.487179,4083.589744,3990.25641,4271.282051,1665,1691,18.736,18.65665817,0,0,0,0,2/8/15 6:13
48,0,0,4662.051282,4187.692308,3938.461538,4388.205128,4516.410256,4429.230769,4318.974359,4444.615385,4570.25641,4122.564103,4294.358974,4084.615385,3982.564103,4264.102564,1664,1691,18.745,18.65665817,0,0,0,0,2/8/15 6:13
49,0,0,4648.717949,4176.923077,3945.128205,4380.512821,4510.25641,4416.410256,4318.974359,4449.74359,4579.487179,4110.769231,4301.025641,4104.102564,3971.794872,4227.692308,1665,1690,18.753,18.65665817,0,0,0,0,2/8/15 6:13
50,0,0,4639.487179,4163.076923,3949.230769,4381.538462,4501.025641,4407.692308,4318.974359,4457.435897,4585.128205,4113.333333,4310.769231,4112.820513,3972.307692,4190.25641,1664,1690,18.759,18.75048828,0,0,0,0,2/8/15 6:13
51,0,0,4635.897436,4159.487179,3931.282051,4374.871795,4507.179487,4412.820513,4318.974359,4454.871795,4580.512821,4126.153846,4306.153846,4092.820513,3975.897436,4216.410256,1664,1691,18.766,18.75048828,0,0,0,0,2/8/15 6:13
52,0,0,4625.641026,4162.051282,3910.25641,4366.666667,4523.076923,4414.871795,4318.974359,4451.282051,4580,4122.564103,4295.897436,4071.794872,3975.897436,4242.564103,1664,1690,18.773,18.75048828,0,0,0,0,2/8/15 6:13
53,0,0,4616.923077,4157.948718,3921.538462,4376.923077,4513.846154,4414.871795,4318.974359,4457.948718,4578.461538,4109.74359,4294.871795,4073.333333,3971.282051,4203.589744,1664,1691,18.782,18.75048828,0,0,0,0,2/8/15 6:13
54,0,0,4629.230769,4149.230769,3938.461538,4381.025641,4491.794872,4412.307692,4318.974359,4458.974359,4570.769231,4113.846154,4297.435897,4079.487179,3962.564103,4193.846154,1664,1690,18.789,18.78176498,0,0,0,0,2/8/15 6:13
55,0,0,4640,4150.769231,3930.25641,4371.794872,4497.435897,4408.717949,4318.974359,4455.384615,4575.384615,4123.589744,4294.871795,4074.358974,3957.435897,4227.179487,1663,1690,18.798,18.78176498,0,0,0,0,2/8/15 6:13
56,0,0,4623.589744,4154.871795,3918.461538,4370.25641,4514.871795,4418.974359,4318.974359,4458.461538,4589.230769,4122.051282,4295.897436,4070.769231,3959.487179,4213.333333,1664,1691,18.806,18.78176498,0,0,0,0,2/8/15 6:13
57,0,0,4613.846154,4148.717949,3915.384615,4372.820513,4510.25641,4426.153846,4318.974359,4456.410256,4584.615385,4123.076923,4297.435897,4071.794872,3957.435897,4176.410256,1663,1693,18.812,18.78176498,0,0,0,0,2/8/15 6:13
58,0,0,4624.102564,4140,3910.25641,4373.333333,4505.128205,4418.461538,4318.974359,4449.230769,4572.307692,4131.282051,4293.846154,4068.205128,3954.871795,4177.948718,1664,1693,18.821,18.78176498,0,0,0,0,2/8/15 6:13
59,0,0,4610.25641,4132.307692,3911.794872,4373.846154,4513.846154,4407.179487,4318.974359,4449.74359,4572.307692,4134.871795,4292.307692,4061.538462,3956.923077,4193.333333,1663,1692,18.829,18.78176498,0,0,0,0,2/8/15 6:13
60,0,0,4581.538462,4122.051282,3914.871795,4365.128205,4515.897436,4395.384615,4318.974359,4447.179487,4571.282051,4133.846154,4288.717949,4059.487179,3949.230769,4205.641026,1664,1692,18.837,18.78176498,0,0,0,0,2/8/15 6:13
61,0,0,4585.641026,4119.487179,3907.692308,4355.897436,4508.717949,4393.333333,4318.974359,4446.153846,4569.74359,4133.846154,4289.74359,4062.564103,3945.128205,4211.282051,1664,1692,18.845,18.78176498,0,0,0,0,2/8/15 6:13
62,0,0,4604.615385,4126.153846,3911.282051,4357.435897,4500.512821,4407.692308,4318.974359,4454.871795,4578.974359,4143.589744,4292.820513,4068.717949,3956.923077,4186.666667,1663,1694,18.852,18.78176498,0,0,0,0,2/8/15 6:13
63,0,0,4603.589744,4123.076923,3927.692308,4358.461538,4504.615385,4414.358974,4318.974359,4466.666667,4588.205128,4158.461538,4290.25641,4075.384615,3962.564103,4182.051282,1664,1692,18.859,18.78176498,0,0,0,0,2/8/15 6:13
64,0,403,4602.564103,4120,3927.692308,4358.974359,4524.615385,4411.282051,4318.974359,4473.846154,4587.692308,4158.461538,4289.74359,4075.897436,3956.923077,4216.410256,1663,1693,18.867,18.78176498,0,0,0,0,2/8/15 6:13
65,0,430,4606.153846,4119.487179,3909.230769,4357.435897,4526.153846,4422.564103,4318.974359,4469.74359,4584.615385,4151.794872,4296.923077,4069.230769,3955.384615,4223.076923,1664,1693,18.875,18.78176498,0,0,0,0,2/8/15 6:13
66,0,427,4597.435897,4110.769231,3896.410256,4352.820513,4505.128205,4426.666667,4318.974359,4460.512821,4586.666667,4149.230769,4295.897436,4063.076923,3960.512821,4194.358974,1664,1693,18.883,18.78176498,0,0,0,0,2/8/15 6:13
67,0,496,4601.025641,4111.282051,3894.871795,4356.410256,4503.076923,4413.333333,4318.974359,4455.384615,4587.692308,4140.512821,4283.589744,4062.564103,3960,4187.179487,1664,1693,18.891,18.78176498,0,0,0,0,2/8/15 6:13
68,0,479,4616.410256,4120,3902.564103,4366.666667,4523.589744,4411.282051,4318.974359,4448.205128,4587.179487,4134.871795,4283.589744,4066.666667,3956.410256,4198.461538,1664,1694,18.898,18.78176498,0,0,0,0,2/8/15 6:13
69,0,454,4612.820513,4122.564103,3911.282051,4369.74359,4528.205128,4418.461538,4318.974359,4440,4585.128205,4147.179487,4294.871795,4062.051282,3956.923077,4209.74359,1664,1694,18.906,18.78176498,0,0,0,0,2/8/15 6:13
70,0,454,4600.512821,4124.102564,3909.74359,4368.205128,4518.974359,4418.461538,4318.974359,4446.666667,4584.102564,4149.230769,4297.435897,4050.769231,3960.512821,4227.692308,1664,1693,18.914,18.9068737,0,0,0,0,2/8/15 6:13
71,0,0,4594.358974,4120,3909.230769,4367.179487,4507.692308,4413.846154,4318.974359,4457.435897,4587.179487,4141.538462,4290.769231,4055.384615,3961.538462,4207.692308,1664,1693,18.923,18.9068737,0,0,0,0,2/8/15 6:13
72,0,408,4591.282051,4109.74359,3907.179487,4365.641026,4503.589744,4411.282051,4318.974359,4458.974359,4588.717949,4144.615385,4291.282051,4062.051282,3961.538462,4170.769231,1664,1691,18.931,18.9068737,0,0,0,0,2/8/15 6:13
73,0,426,4598.974359,4115.384615,3897.435897,4368.205128,4522.564103,4416.410256,4318.974359,4457.948718,4587.692308,4149.74359,4296.410256,4054.358974,3968.205128,4208.205128,1663,1693,18.938,18.9068737,0,0,0,0,2/8/15 6:13
74,0,436,4604.102564,4124.615385,3893.333333,4373.846154,4526.666667,4424.102564,4318.974359,4457.435897,4585.641026,4149.230769,4293.333333,4051.282051,3975.384615,4250.25641,1664,1690,18.946,18.9068737,0,0,0,0,2/8/15 6:13
75,0,436,4586.666667,4112.820513,3901.538462,4374.358974,4502.564103,4420.512821,4318.974359,4456.923077,4584.102564,4149.230769,4291.794872,4060.512821,3973.333333,4213.333333,1663,1690,18.954,18.9068737,0,0,0,0,2/8/15 6:13
76,0,388,4584.102564,4098.974359,3920.512821,4366.666667,4494.871795,4421.025641,4318.974359,4457.435897,4584.615385,4161.538462,4296.410256,4071.794872,3966.666667,4178.461538,1664,1689,18.962,18.9068737,0,0,0,0,2/8/15 6:13
77,0,463,4607.179487,4102.051282,3927.692308,4363.589744,4504.615385,4433.333333,4318.974359,4458.974359,4591.282051,4180,4298.461538,4076.923077,3969.230769,4196.923077,1664,1688,18.969,18.9068737,0,0,0,0,2/8/15 6:13
78,0,436,4620.512821,4121.538462,3912.820513,4379.487179,4523.076923,4434.358974,4318.974359,4461.538462,4603.076923,4193.333333,4294.358974,4064.102564,3980,4225.128205,1664,1689,18.977,18.9068737,0,0,0,0,2/8/15 6:13
79,0,436,4615.897436,4122.564103,3910.25641,4386.153846,4530.769231,4420,4318.974359,4464.615385,4603.076923,4187.692308,4291.794872,4051.794872,3970.769231,4214.358974,1664,1690,18.984,18.9068737,0,0,0,0,2/8/15 6:13
80,0,388,4604.615385,4096.410256,3922.051282,4367.692308,4506.153846,4411.794872,4318.974359,4456.923077,4586.666667,4169.74359,4292.820513,4059.487179,3952.307692,4195.897436,1664,1691,18.992,18.9068737,0,0,0,0,2/8/15 6:13
81,0,463,4600,4089.230769,3911.282051,4361.025641,4486.153846,4411.282051,4318.974359,4446.153846,4578.461538,4162.051282,4295.897436,4061.538462,3960,4219.487179,1663,1690,19,18.9068737,0,0,0,0,2/8/15 6:13
82,0,436,4600,4107.179487,3900,4377.948718,4500.512821,4416.410256,4318.974359,4449.74359,4589.230769,4163.076923,4293.846154,4055.897436,3970.769231,4231.794872,1664,1691,19.008,18.9068737,0,0,0,0,2/8/15 6:13
83,0,436,4607.692308,4112.820513,3916.923077,4386.666667,4516.923077,4426.153846,4318.974359,4461.538462,4594.871795,4165.641026,4289.230769,4068.205128,3962.051282,4192.820513,1663,1691,19.017,18.9068737,0,0,0,0,2/8/15 6:13
84,0,388,4615.897436,4102.051282,3933.333333,4377.948718,4508.717949,4429.230769,4318.974359,4461.025641,4585.641026,4167.692308,4292.820513,4079.487179,3964.615385,4176.923077,1664,1690,19.023,18.9068737,0,0,0,0,2/8/15 6:13
85,0,463,4609.74359,4096.410256,3926.153846,4374.871795,4493.846154,4416.923077,4318.974359,4452.307692,4579.487179,4170.769231,4295.897436,4071.794872,3973.333333,4218.461538,1664,1690,19.032,18.9068737,0,0,0,0,2/8/15 6:13
86,0,436,4590.769231,4102.564103,3910.769231,4373.846154,4495.384615,4402.051282,4318.974359,4452.307692,4581.538462,4169.74359,4290.25641,4058.461538,3964.615385,4246.666667,1664,1689,19.04,19.03198051,0,0,0,0,2/8/15 6:13
87,0,436,4578.974359,4103.589744,3913.333333,4368.205128,4517.435897,4408.205128,4318.974359,4458.461538,4585.128205,4171.794872,4287.179487,4054.358974,3955.897436,4216.923077,1664,1690,19.048,19.03198051,0,0,0,0,2/8/15 6:13
88,0,388,4585.641026,4091.794872,3933.846154,4369.230769,4529.74359,4424.102564,4318.974359,4460,4588.205128,4170.25641,4290.769231,4059.487179,3958.974359,4180,1665,1690,19.056,19.03198051,0,0,0,0,2/8/15 6:13
89,0,463,4605.641026,4094.871795,3930.25641,4380.512821,4520.512821,4430.25641,4318.974359,4458.974359,4588.205128,4162.051282,4293.846154,4056.923077,3966.153846,4223.076923,1664,1690,19.064,19.03198051,0,0,0,0,2/8/15 6:13
90,0,436,4621.025641,4115.897436,3907.179487,4388.717949,4510.25641,4422.564103,4318.974359,4461.025641,4588.205128,4169.230769,4296.923077,4044.615385,3974.358974,4254.358974,1664,1691,19.071,19.06325722,0,0,0,0,2/8/15 6:13
91,0,436,4609.230769,4109.230769,3912.307692,4376.410256,4493.333333,4408.205128,4318.974359,4462.051282,4590.769231,4173.333333,4293.333333,4047.692308,3966.666667,4172.307692,1664,1690,19.079,19.06325722,0,0,0,0,2/8/15 6:13
92,0,388,4585.641026,4085.128205,3925.641026,4358.461538,4488.717949,4409.74359,4318.974359,4457.948718,4581.538462,4152.820513,4284.102564,4057.435897,3947.692308,4150.769231,1663,1693,19.087,19.06325722,0,0,0,0,2/8/15 6:13
93,0,463,4575.897436,4081.025641,3913.333333,4354.358974,4508.205128,4426.666667,4318.974359,4457.435897,4572.307692,4144.615385,4277.435897,4048.205128,3948.205128,4231.794872,1664,1691,19.095,19.06325722,0,0,0,0,2/8/15 6:13
